col_67
0.0
638.2
2278.18604651
60787.1555556
224.4
3250.75
0.0
0.0
0.0
35839.0757576
0.0
0.0
0.0
63.6666666667
0.0
0.0
16456.5057471
23090.7701149
544.214285714
18084.6256158
0.0
0.0
0.0
1305.25
25072.5222222
5035.6
20610.2209302
0.0
0.0
0.0
0.0
0.0
316.75
0.0
20689.0136364
754.111111111
80575.2134831
0.0
18720.1666667
0.0
44316.9640288
0.0
0.0
698.666666667
0.0
0.0
0.0
1483.375
0.0
0.0
0.0
0.0
19364.6047297
0.0
82914.875
220.0
0.0
114631.272727
72205.6823529
0.0
1521.03773585
0.0
0.0
35537.2826087
0.0
149427.244898
0.0
23987.6281407
0.0
0.0
0.0
0.0
787.473684211
0.0
377.294117647
505.444444444
0.0
0.0
0.0
156.25
135345.74359
0.0
0.0
0.0
0.0
11405.8238095
98.25
459.3
0.0
0.0
77.25
0.0
360.923076923
64817.8571429
0.0
941.5
134547.136364
265.375
915.875
0.0
0.0
0.0
0.0
0.0
0.0
314.823529412
826.230769231
0.0
0.0
74924.1428571
1609.2
0.0
0.0
282.333333333
0.0
682.351351351
0.0
0.0
0.0
0.0
292.722222222
0.0
0.0
79150.1066667
0.0
0.0
480.454545455
20516.84
0.0
0.0
0.0
0.0
73168.4883721
0.0
17422.3343949
0.0
521.076923077
649.875
32171.6111111
256.681818182
204.1
119776.716667
0.0
449.666666667
0.0
639.733333333
1703.53333333
8932.61316212
0.0
81.5
135.0
1567980.34161
830.666666667
6254.4379562
1840810.28571
717.6
374.909090909
0.0
1206.88
76947.8555556
0.0
1433.4
0.0
34359.3809524
1033.1
253.25
0.0
0.0
165774.7
963.517241379
11349.2962963
0.0
150244.55
33998.1621622
461.666666667
0.0
1437.42857143
0.0
0.0
0.0
354.2
387.0
0.0
226502.043478
0.0
0.0
0.0
922.4
298.15942029
376.133333333
19905.6
21706.0
1.66666666667
842.6875
0.0
0.0
0.0
95444.2352941
3351.25
0.0
0.0
0.0
607.25
195345.966667
7731.51891892
0.0
362.285714286
1326.74074074
0.0
760.333333333
0.0
0.0
242.0
0.0
179.090909091
381867.214286
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
100939.0
0.0
33806.8823529
760.538461538
0.0
81055.0731707
0.0
18701.4772727
17133.5327103
704.4
565.4
0.0
0.0
0.0
0.0
0.0
0.0
99878.7910448
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20571.9778598
32220.2222222
3610.79710145
113058.571429
23066.6150628
0.0
1165.27272727
599.071428571
702.5
141.230769231
439679.0
0.0
16820.1808279
518.571428571
20141.3759398
0.0
0.0
0.0
391.931818182
0.0
0.0
0.0
0.0
0.0
280604.0
0.0
171.333333333
135029.540541
17549.9944751
0.0
0.0
0.0
0.0
18287.8860759
0.0
0.0
34187.6129032
531.0
224194.25
0.0
0.0
0.0
0.0
0.0
75.25
72.1666666667
0.0
0.0
0.0
0.0
38444.504
224.444444444
0.0
0.0
0.0
0.0
1073.5
0.0
0.0
17951.3225806
147.0
0.0
164.8
0.0
14823.6339066
0.0
0.0
0.0
0.0
17739.9090909
604.0
0.0
65.2352941176
786.0
0.0
0.0
0.0
0.0
289791.294118
9642.03213611
192.833333333
84721.1129032
0.0
579.181818182
785.810810811
0.0
31655.0855263
19118.8584071
574.285714286
308.25
133186.090909
0.0
0.0
200303.7
28224.8543689
0.0
41030.9917355
54144.3965517
0.0
144.625
0.0
0.0
0.0
427.571428571
29980.5376344
466.6
58248.5408163
0.0
0.0
0.0
547.0
0.0
0.0
36719.2666667
0.0
0.0
0.0
0.0
262.0
0.0
122485.8
4766.00440529
0.0
288.0
0.0
270268.857143
173.444444444
0.0
0.0
0.0
765.428571429
14175.9268293
1219.29411765
0.0
1861.5
258544.105263
0.0
732.0
242112.818182
0.0
18675.529703
18978.8352273
147317.26087
119996.380952
347493.388889
173.956521739
196.444444444
921.19047619
17918.4915254
94419.2083333
0.0
1921.46153846
0.0
0.0
303.777777778
20284.057554
0.0
0.0
0.0
0.0
211905.0
16603.3757576
0.0
14965.2848101
555.071428571
0.0
0.0
284.35
146.257142857
0.0
667.3
24936.1142857
77141.8
0.0
4267.0
0.0
